Matrix 1 (./sample_input_for_students/easy_sample_01_1.txt):
31 2137 -1022
31 232 317
31 175 -546
31 1052 625
31 598 -875
31 1867 592
31 3125 -986
31 2674 -793
31 361 -674
31 2665 -759
31 2161 -553
31 1712 -676
31 1680 1011
31 653 482
31 876 -667
31 261 -730
31 1089 -795
31 2329 -841
31 1064 899
31 586 -872
31 2893 -791
31 520 -895
31 1272 -276
31 826 -783
31 1249 -112
31 177 749
31 1547 -610
31 313 897
32 613 -588
32 1110 -269
32 364 -658
32 348 975
32 1109 -789
32 3033 491
32 1162 -734
32 1180 -560
32 1125 -976
32 1551 -841
32 832 835
32 747 828
32 505 -423
32 631 253
32 896 707
32 917 -870
32 240 -213
32 2185 729
32 2870 -545
32 1855 -785
32 1370 -337
32 3042 489
32 886 -583
32 457 -830
32 2446 -535
33 551 850
33 1759 110
33 1745 -927
33 949 -511
33 2267 -410
33 2955 -646
33 146 -631
33 2828 -754
33 1329 -845
33 157 -643
33 61 -676
33 739 -634
33 110 571
33 1146 -1006
33 2683 -853
33 2960 -830
33 1299 -850
33 361 -937
33 1133 924
33 3088 -596
33 2854 209
33 1628 -959
33 901 -662
33 2134 -545
33 285 813
33 117 -993
33 945 -533
33 1956 -895
33 878 -651
33 1228 994
33 1450 -753
33 1117 190
33 1426 -401
33 566 -739
33 104 -869
33 1938 877
33 1294 -549
33 2282 -493
33 957 -667
33 518 -541
33 3030 -793
33 1650 -600
33 1535 -691
33 1549 945
33 486 -963
33 1442 183
33 452 -1000
33 349 -789
33 536 -548
33 1036 -815
33 2194 428
33 166 -988
33 1506 808
33 1317 535
33 747 497
33 1634 15
33 1346 -603
33 1356 -924
33 1296 -972
33 23 -593
33 1013 -635
33 818 -542
33 385 -821
33 954 -646
33 1743 -308
33 504 -744
33 3180 -652
33 464 829
33 963 767
33 441 439
33 3101 -666
33 416 -759
33 1993 -588
33 186 -884
33 916 -603
33 1576 -834
33 672 -489
33 473 -579
33 1681 -939
33 505 449
33 2742 -824
33 1141 491
33 2488 988
33 1155 -667
33 640 -853
33 1242 -772
33 1508 -517
33 1733 -878
33 237 -549
33 1165 773
33 823 -665
33 1696 -640
33 1568 -577
33 1055 -711
33 1126 122
33 383 731
33 1127 442
33 55 -997
33 675 579
33 1472 -722
33 1237 -965
33 127 -737
33 863 -1020
33 343 -1004
33 533 -983
33 197 -370
33 2921 -826
33 696 552
33 320 885
33 1031 324
33 438 -1019
33 2762 -849
33 3010 -619
33 3104 -845
33 1288 275
33 137 -565
33 1947 -846
33 1408 295
33 170 -841
33 2198 -537
33 415 -927
33 735 -855
33 1374 -616
34 1542 256
34 2243 -875
34 1569 -631
34 1364 -171
34 838 -793
34 750 210
34 673 -101
34 608 -913
34 232 -775
34 1473 -821
34 104 893
34 1574 -50
34 2412 -1007
34 510 837
34 2478 92
34 933 -267
34 1294 -835
34 353 -1000
34 147 933
34 2314 -791
34 1161 92
34 1048 -903
34 1301 -886
34 3010 -955
34 1097 -801
34 3026 951
34 1506 -924
34 2779 -863
35 1043 -133
35 784 -944
35 464 -561
35 1169 -870
35 143 -972
35 2268 -44
35 1246 -605
35 442 535
35 428 -625
35 953 -553
35 658 473
35 65 -631
35 1353 487
35 1454 -813
35 2953 649
35 625 -686
35 709 -880
35 514 -1021
35 1567 489
35 71 -819
35 1409 -547
35 31 -726
35 1197 427
35 2341 -616
35 1251 -888
35 369 -480
35 2102 -824
35 1463 574
35 415 -594
35 1112 -976
35 1645 -864
35 1266 -1013
35 2055 -313
35 1729 -950
35 678 -631
35 364 -649
35 67 -990
35 1010 615
35 905 -24
35 206 -531
36 1713 409
36 1749 -870
36 115 593
36 1563 -569
36 1567 -569
36 1834 -936
36 3124 -88
36 291 181
36 1213 25
36 1291 650
36 1307 -996
36 1505 -861
36 1009 -377
36 15 -264
36 671 667
36 2806 -833
36 396 -670
36 953 -932
36 135 -997
36 560 14
37 524 -732
37 1931 748
37 1295 849
37 133 -819
37 1221 -842
37 399 -645
37 9 -974
37 902 -714
37 897 -407
37 189 -620
37 2593 392
37 2681 -979
37 3122 -699
37 1191 373
37 31 -622
37 191 757
37 277 560
37 1588 -856
37 1541 -558
37 344 -466
37 1551 -974
37 1315 -562
37 453 -877
37 794 -770
37 2467 -880
37 1532 472
37 1237 -631
37 3046 -185
37 1385 -172
37 2350 -971
37 989 -997
37 2791 766
37 2040 -663
37 651 -991
37 920 329
37 259 -1015
37 2253 -926
37 2427 -851
37 2185 -757
37 1891 -636
37 717 -835
37 693 -688
37 1464 -870
37 2759 -365
37 2093 -943
37 576 -553
37 1184 -530
37 1535 -535
37 2054 -955
37 1450 -613
37 2807 -689
37 971 -725
37 614 -882
37 1351 -636
37 370 -752
37 1543 -639
37 198 792
37 1067 -960
37 1322 -149
37 487 -986
37 1388 -1000
37 1194 -885
37 1735 -1016
37 2075 343
37 878 -581
37 1202 127
37 1812 -790
37 2697 -526
37 1222 313
37 2361 -759
38 1433 187
38 2528 -717
38 1033 598
38 748 -720
38 182 -827
38 696 -530
38 1189 -534
38 167 621
38 40 -662
38 464 -528
38 2880 -749
38 191 -288
38 529 178
38 2513 -811
38 2835 -166
38 960 -631
38 998 -359
38 1148 -821
38 2036 -566
38 2762 -780
38 3119 -527
38 133 -961
38 164 -707
38 441 -55
38 397 392
38 2611 -581
38 1950 -694
38 847 -183
38 647 85
38 1122 817
38 1937 46
38 3090 239
38 2818 -601
38 584 -829
38 2346 -977
38 782 -823
38 1274 -638
38 642 998
38 773 -904
38 944 -934
38 1880 928
38 346 -774
38 954 -390
38 1829 -938
38 2908 -909
38 423 -675
38 1481 307
38 2185 155
38 679 112
38 1738 -733
38 964 -909
38 72 -597
38 1409 -933
38 2676 154
38 1546 23
38 572 626
38 971 -524
38 2569 -857
38 2279 -727
38 2438 -856
38 483 733
38 2747 -980
38 497 458
38 2389 -945
38 2229 -689
38 2739 541
38 1240 985
38 791 -725
38 3112 176
38 297 -778
38 211 -164
38 1860 -905
38 470 -861
38 1429 124
38 1615 -861
38 2822 -555
38 1475 -272
38 516 -715
38 1892 -838
38 2193 -1022
38 1653 906
38 2038 -71
38 3144 -723
38 866 -699
38 2090 -862
38 1472 -811
38 1287 -146
38 575 -756
38 678 988
38 67 780
38 1731 -775
38 57 511
38 557 -586
38 2011 -1008
39 1496 230
39 1515 -525
39 845 648
39 660 964
39 1302 932
39 731 416
39 473 -979
39 544 -569
39 893 903
39 674 -1004
39 418 -674
39 212 214
39 1037 -1019
39 119 -857
39 405 -852
39 538 -9
39 1138 -998
39 1194 -766
39 897 -555
39 1192 -922
39 1043 -437
39 493 799
39 167 -815
39 1760 745
39 330 -939
39 3156 -236
39 1275 -821
39 1434 -924
39 1076 -740
39 470 -578
39 945 -486
39 2428 -995
39 1448 -537
39 681 -683
39 2145 -998
39 2678 438
39 2229 -759
39 2487 -952
39 883 112
39 69 72
39 888 -821
39 491 886
39 578 986
39 1584 -983
39 40 298
39 30 634
39 1271 -835
39 2033 -547
39 1321 -742
39 2490 395
39 778 -62
39 1116 -249
39 175 -687
39 1285 -546
39 926 80
39 136 -536
39 1630 -225
39 2462 -583
39 1351 -890
39 946 -533
39 1123 -997
39 452 -681
39 2591 -1014
39 133 923
39 2926 -718
39 1568 -849
39 820 -796
39 1880 -561
39 2890 -514
39 1572 -680
39 85 -822
39 2895 -993
39 1323 -576
39 2481 4
39 1927 614
39 1196 -543
39 1453 -170
39 2862 -653
39 3133 -942
39 2216 -550
39 266 -10
39 1061 935
39 2948 -708
39 2548 -861
39 453 -979
39 382 -858
39 173 327
39 2861 -454
39 3073 -454
39 328 -622
39 1500 -99
39 927 -907
39 587 591
39 857 -940
39 2415 -689
39 79 -920
39 950 337
39 2653 -522
39 2199 -782
39 1516 -327
39 747 -549
39 121 -420
39 572 -883
39 299 353
39 171 -775
39 2928 240
39 1342 -993
39 2765 -679
39 130 205
39 1157 475
39 1027 -900
39 1030 -645
39 1379 -915
39 611 -36
39 777 832
39 1313 -989
39 997 -569
40 795 -713
40 1859 -285
40 1389 122
40 1404 -795
40 3082 -474
40 901 -851
40 1208 259
40 115 -530
40 653 -689
40 462 -895
40 1172 -270
40 854 609
40 1862 -156
40 73 -584
40 834 -920
40 1963 -837
40 875 -988
40 167 -713
40 169 -952
40 1394 -65
40 793 -593
40 885 -710
40 2568 -534
40 470 -569
40 1636 -237
40 262 -805
40 379 -940
40 887 -905
40 595 -815
40 1202 -612
40 2366 -924
40 2791 916
40 2314 902
40 2332 -987
40 1139 -923
40 84 -514
40 1003 -559
40 2241 -825
40 18 -841
40 918 367
40 272 -951
40 765 -754
40 836 -512
40 8 -853
40 1635 524
40 1941 -915
40 189 -206
40 485 -535
40 749 145
40 452 166
40 2679 -620
40 1559 -363
40 667 -851
40 1087 -582
40 1558 -557
40 2031 -439
40 2100 725
40 636 -953
40 1455 -585
40 3112 -615
40 1910 -558
40 1205 -898
40 953 -430
40 1725 568
40 1398 -70
40 2054 -565
40 2463 -769
40 1386 -273
40 1833 -250
40 2177 -347
40 364 -900
40 2880 -614
40 738 -429
40 2052 1013
40 492 -990
40 356 -822
40 1587 -773
40 1117 -971
40 335 894
40 549 -802
40 552 275
40 640 -137
40 369 -805
40 777 -226
40 651 -757
40 519 -576
40 1122 872
40 896 -822
40 664 -682
40 1484 118
40 1422 -672
40 209 15
40 2588 -833
40 293 181
40 496 -572
40 2012 -831
40 1164 -583
40 102 -646
40 129 112
40 1659 -547
40 1002 -836
40 771 -566
41 500 -907
41 1567 891
41 637 -696
41 1323 -881
41 655 -912
41 427 -844
41 538 -367
41 3000 -685
41 1336 -651
41 942 -821
41 2395 -618
41 189 525
41 430 420
41 18 -662
41 1093 -678
41 2012 983
41 1031 -321
41 163 -766
41 346 -533
41 1219 -156
41 469 -586
41 2620 -460
41 819 -744
41 19 671
41 544 -343
41 757 -517
41 3072 -538
41 1432 621
41 206 674
41 2016 447
41 223 -470
41 1439 -515
41 1372 899
41 2780 -585
41 631 -755
41 879 -427
41 3048 -665
41 1057 -891
41 1127 301
41 1476 697
41 2390 -899
41 1799 238
41 3050 -937
41 118 360
41 60 -71
41 245 298
41 507 715
41 925 -96
41 1227 198
41 2245 872
41 1452 472
41 232 928
41 1199 -813
41 1563 -691
41 581 -853
41 2837 -699
41 2711 -761
41 950 -591
41 324 138
41 2640 -599
41 120 -492
41 66 831
41 1459 777
41 463 581
41 138 -1009
41 918 -793
41 146 -590
41 233 931
41 3006 -840
41 1368 354
41 307 -919
41 807 -652
41 1215 -519
41 7 779
41 424 -594
41 2225 -720
41 61 -1015
41 1416 -787
41 394 -766
41 1005 2
41 471 -814
41 2382 -260
41 273 -640
41 182 844
41 636 -490
41 673 746
41 406 15
41 1223 -720
41 562 -983
41 1410 -835
41 1317 -617
41 1000 -626
41 844 -694
41 1308 -844
41 1596 -543
41 2779 -974
41 2825 -792
41 2646 -181
41 2851 -721
41 2718 -699
41 1704 302
41 116 -513
41 490 -825
41 242 -143
41 1152 -903
41 774 -726
41 927 -536
41 854 -522
41 1198 -565
41 2463 -755
41 1167 -987
41 871 658
41 552 -151
41 646 -694
41 2782 953
41 965 -66
41 1248 783
41 1373 -850
41 2353 -687
41 755 -120
41 1555 -930
41 249 10
41 426 -627
41 2114 -805
41 140 -545
41 548 520
41 1272 -657
41 517 628
41 1995 -569
41 2455 -889
41 96 516
41 1684 -724
41 2904 176
41 2423 -611
41 1527 -121
41 1697 919
41 1892 -892
41 1268 -153
41 445 -658
41 1253 -997
41 16 -674
41 169 -216
41 618 88
41 2871 -977
41 122 -718
41 2154 217
41 193 -914
41 530 -43
41 1496 -866
41 3001 -749
41 995 -1011
41 852 -754
41 624 -255
41 604 -930
41 203 -629
41 25 -876
41 1111 -542
41 1189 -965
41 382 414
41 1402 -649
41 818 -620
41 453 -897
41 89 -829
41 318 -806
41 8 -695
42 1268 391
42 391 20
42 802 -623
42 466 -841
42 1516 -620
42 672 -531
42 926 -566
42 1745 -507
42 570 210
42 530 -515
42 2413 -527
42 932 108
42 2291 143
42 1082 -515
42 729 -849
42 2375 -514
42 502 914
42 240 -912
42 611 757
42 769 -206
42 2342 -726
42 2128 461
42 2816 216
42 1130 -740
42 591 550
42 718 -705
42 1030 -618
42 1558 989
42 445 29
42 1838 -837
42 1135 616
42 127 146
42 206 -600
43 1421 -811
43 2336 -405
43 2930 -763
43 2685 -125
43 1681 -414
43 1781 -533
43 957 -712
43 130 -693
43 731 664
43 1879 -632
43 1338 -727
43 485 -807
43 1189 -35
43 1577 -604
43 864 -961
43 1000 683
43 1788 595
43 1116 -712
43 486 -656
43 1734 -917
43 1152 -713
43 890 -841
43 11 -799
43 210 -970
43 1229 -840
43 516 -570
43 848 -904
43 2098 -745
43 1184 -572
43 1584 -731
43 1630 139
43 2974 -1014
43 1929 -906
43 745 -806
43 77 -726
43 2590 291
43 261 134
43 658 443
43 2293 708
43 1550 -407
43 934 11
43 2753 -332
43 480 115
43 1248 -669
43 1048 -772
43 169 73
43 3102 -749
43 1276 -717
43 2425 -471
43 597 -913
43 297 987
43 2717 223
44 1009 -560
44 544 -967
44 536 -693
44 549 -678
44 1884 -582
44 633 -952
44 674 683
44 312 -628
44 1568 266
44 1351 488
44 1523 -534
44 1114 841
44 1336 82
44 1092 -1008
44 1064 328
44 1998 -375
44 1535 -598
44 1544 -751
44 95 -948
44 1816 -580
44 3112 568
44 112 -937
44 1304 -825
44 325 -675
44 1136 -801
44 942 -1000
44 1356 -154
44 1071 -157
44 462 -548
44 849 -71
44 1213 -720
44 2374 -630
44 349 976
44 2397 -894
44 260 -547
44 438 616
44 3172 122
44 445 -939
44 893 111
44 2925 -24
44 1534 -730
44 1835 -1005
44 692 -702
44 1477 907
44 352 -648
44 1083 -717
44 201 -713
44 1411 -782
44 6 -745
44 1294 -935
44 1113 442
44 1754 -794
44 2009 -561
44 1030 290
44 1428 -866
44 826 1011
44 715 -878
44 1727 175
44 896 -358
44 622 721
44 50 -307
44 1187 577
44 63 161
44 1045 -781
44 3154 -810
44 315 158
44 1425 -678
44 182 -818
44 1946 858
44 1475 1
44 281 -705
44 1418 -811
44 858 -881
44 1084 -952
44 1194 655
44 1841 -610
44 773 -695
44 1540 -447
44 877 -586
44 1449 -999
44 743 -589
44 2959 43
44 1487 -796
45 585 -523
45 2106 -908
45 143 -581
45 464 -534
45 230 -839
45 873 -518
45 223 -422
45 87 -953
45 415 -736
45 3118 875
45 273 -874
45 1903 27
45 638 -896
45 559 955
45 832 -908
45 649 -564
45 670 -722
45 930 -776
45 507 -524
45 1560 -767
45 573 -117
45 2183 -742
45 1433 -681
45 1124 -992
45 744 -900
45 1299 -877
45 624 745
45 83 -677
45 1400 -686
45 898 -344
45 6 44
45 204 380
45 1258 -162
45 200 583
45 47 -645
45 2461 293
45 1485 987
45 2 -185
45 2504 -559
45 1081 -307
45 2038 -934
45 2093 737
45 934 -1006
45 1047 -844
45 956 496
45 262 -517
45 1540 233
45 2599 -898
45 495 666
45 399 495
45 883 -714
45 1136 -602
45 312 -573
45 1483 -1017
45 217 -995
45 1660 -52
45 1080 -939
45 1082 -928
45 1531 -571
45 1566 -4
45 1018 380
45 984 -960
45 540 46
45 575 -854
45 73 81
45 1416 656
45 2224 -576
45 923 -740
45 2673 92
45 931 -213
45 641 879
45 888 288
45 922 -136
45 2011 -578
45 1055 -615
45 1109 -635
45 799 457
45 105 -992
45 1574 -130
45 2719 -781
45 476 -370
45 2686 -758
45 2324 -790
45 175 461
45 1339 595
45 896 -404
45 3103 -598
45 1064 -283
45 1003 -683
45 1439 832
45 1536 -470
45 588 -562
45 682 -779
45 903 -954
45 2417 -961
45 163 929
45 2215 -514
45 784 -710
45 3163 -742
45 375 -629
45 1884 -566
45 381 -1003
45 271 997
45 914 -571
45 772 -1021
45 472 -519
45 515 -861
45 730 -944
45 787 -795
45 644 -890
45 2254 -690
45 434 612
45 1347 -97
45 703 -899
45 219 -183
45 1160 -462
45 2761 -532
45 2643 -806
45 2218 628
45 1332 -843
45 337 702
45 222 -420
45 1040 -613
45 2328 28
45 2892 934
45 1892 967
45 1261 -649
45 2387 -979
45 90 -775
45 95 -617
45 1617 -719
45 1324 -925
46 1153 -405
46 1046 -726
46 2334 -591
46 3076 440
46 664 -643
46 1907 -604
46 1308 -681
46 1502 331
46 1424 -818
46 1785 -821
46 3162 404
47 2850 733
47 939 -866
47 1163 -751
47 396 -778
47 2159 -106
47 1098 312
47 655 -527
47 1232 1021
47 2711 624
47 409 -514
47 174 -261
47 1079 993
47 1250 -968
47 87 -788
47 430 -711
47 1725 -696
47 2471 -886
47 269 -884
47 314 -1010
47 1486 -570
47 2654 -1019
47 563 -822
47 792 -780
47 64 -683
47 2052 -945
47 1623 -596
47 1571 -841
47 2061 655
47 1000 -790
47 2525 -394
47 1120 -869
47 284 323
47 1930 -1019
47 504 341
47 582 -853
47 1206 -834
47 2804 -221
47 1446 -750
47 2169 -640
47 593 -809
47 190 250
47 836 -527
47 2797 -595
47 2887 -9
47 410 -185
47 2053 -775
47 1702 -636
47 1141 -746
47 1187 -680
47 1215 -211
47 223 -579
47 416 -874
47 882 -699
47 249 130
47 2008 802
47 8 836
47 1417 311
49 1309 -167
49 522 -435
49 1370 -634
49 99 -589
49 153 5
49 1362 351
49 1145 762
49 2511 -6
49 616 -611
49 2361 -567
49 2309 779
49 472 209
49 1251 -273
49 2494 -915
49 869 -956
49 1310 -591
49 183 -974
49 431 652
49 477 -738
49 1784 400
49 2706 39
49 1260 -678
49 1802 -737
49 836 218
49 1141 -655
49 188 -622
49 514 -492
49 309 -680
49 876 -902
49 225 -934
49 1524 -841
49 1180 -131
49 562 -726
49 1118 -930
49 1376 -709
49 2810 -687
49 2292 -723
49 1569 -312
49 1321 -804
49 318 -972
49 610 -655
49 75 -841
49 925 -888
49 545 -643
49 354 -914
49 662 725
49 2804 -940
49 590 -697
49 244 -640
49 2202 -511
49 627 -253
49 2930 867
49 2048 -703
49 1442 -255
49 425 -861
49 3180 485
49 152 -488
49 327 507
49 2014 -884
49 787 -798
49 1244 -983
49 1883 -597
49 666 -971
49 1377 125
49 482 -811
49 875 374
49 1070 -841
49 1484 -431
49 1567 -575
49 499 741
49 905 240
49 6 -513
49 1250 -777
49 2407 340
49 927 -723
49 443 -945
49 1181 -996
49 1966 -463
49 1142 -451
49 1399 -853
49 1178 -846
49 559 -909
49 1469 863
49 1336 595
49 1393 -790
49 337 -913
49 2073 -868
49 702 -691
49 2803 -690
49 2477 125
49 166 847
49 974 729
49 852 200
49 181 -887
49 8 -766
49 558 -976
49 423 -965
49 1179 -763
49 335 386
49 597 -657
49 1055 -390
49 422 190
49 1209 427
49 2208 59
49 483 393
49 288 -1015
49 1938 -694
49 567 -522
49 1465 -856
49 2078 -987
49 689 -41
49 121 -996
49 1326 -877
49 566 53
49 1518 723
49 1109 -412
49 1234 -740
49 31 970
49 504 -271
49 464 340
50 535 -371
50 1249 -752
50 2454 -730
50 692 -465
50 809 863
50 886 -638
50 771 -834
50 888 -657
50 2160 -545
50 1299 174
50 56 593
50 1116 146
50 3164 -711
50 307 -925
50 221 763
50 656 -592
50 768 -35
50 2561 -740
50 404 -916
50 326 -539
50 711 -518
50 573 -641
50 610 -756
50 1684 -721
50 1378 -597
50 1847 -931
50 1228 -940
50 1398 -682
51 640 856
51 1123 440
51 383 -953
51 958 912
51 1824 -517
51 1735 -684
51 1007 672
51 248 305
51 336 -572
51 1606 -669
51 488 -907
51 644 -932
51 359 838
51 2618 -604
51 718 -304
51 2039 -667
51 122 -722
51 1207 771
51 889 922
51 315 -775
51 1918 -684
51 2254 993
51 1942 -583
51 364 -831
51 440 -148
51 1350 -615
51 714 -920
51 1001 -951
51 490 -65
51 142 234
51 2206 -977
51 1540 -654
51 1390 -603
51 2763 699
51 2574 -545
51 2754 492
51 2079 -655
51 2320 162
51 1370 665
51 897 827
51 676 -756
51 2085 850
51 1511 -745
51 212 -913
51 2611 -954
51 166 -647
51 1002 -1006
51 1044 346
51 1169 -803
51 2181 -980
51 700 -868
51 885 -588
51 1938 589
51 2948 -606
51 2088 -392
51 2887 688
51 485 -969
51 1258 536
51 940 468
51 1406 -880
51 372 -815
51 3040 -29
51 273 -914
51 267 -644
51 149 479
51 2146 -781
51 158 -800
51 1296 -98
51 787 -772
51 504 -923
51 530 996
51 894 -882
51 431 -594
51 139 -95
51 1870 -179
51 278 -818
51 2441 -612
51 1073 -913
51 732 317
51 1939 -921
51 501 -935
51 2217 -356
51 1026 -724
51 2360 -110
51 568 -653
51 40 -930
51 1546 599
51 1038 -876
51 1228 51
51 2363 -662
51 1667 453
51 1287 -591
51 1997 -977
51 812 -736
51 261 -588
51 780 178
51 23 -862
51 2399 185
51 430 609
51 778 492
51 1248 -983
51 31 -928
51 2708 -566
51 1963 620
51 2832 -765
51 153 -948
51 1090 -1008
51 903 186
51 3153 -626
51 1418 -452
51 872 -816
51 562 526
51 1551 -906
51 939 -731
51 465 295
51 560 -907
51 517 -420
51 2854 -815
51 1244 -969
51 1019 333
51 1067 -767
51 124 -536
51 2189 506
51 45 -670
51 1265 -896
51 1535 -865
51 1299 -726
51 706 -639
51 813 -756
51 746 -890
51 1151 -993
51 1196 644
51 356 -548
51 2134 -597
51 1530 -543
51 301 -312
51 881 -534
51 2194 276
51 1994 -819
51 394 -893
51 1378 -699
51 703 -130
51 907 -855
51 1024 60
51 411 -557
51 878 -771
51 1363 -594
51 805 1
51 436 -935
51 586 -486
51 592 -614
51 297 -751
51 1158 -887
51 1093 150
51 44 -798
51 868 -756
51 1246 -737
51 3113 -793
51 1632 -556
51 1872 -585
51 1549 -983
51 697 698
51 631 -795
51 871 60
51 2889 -751
51 810 124
51 1319 -751
51 612 -802
51 55 -712
51 947 -559
51 2797 835
52 1644 -404
52 2199 -1019
52 3140 -553
52 63 -354
52 65 -799
52 1096 -418
52 867 769
52 1408 922
52 88 832
52 547 -596
52 127 951
52 595 747
52 452 -800
52 1272 -634
52 275 -554
52 1437 826
52 521 279
52 1610 -700
52 623 -1010
52 2446 631
52 458 -641
52 2275 -536
52 460 -882
52 1661 -801
52 960 768
52 1428 381
52 1882 -766
52 981 401
52 2336 -529
52 1176 -551
52 3025 814
52 2492 -657
52 1579 144
52 1989 -700
52 480 -731
52 686 -858
52 1461 -641
52 2881 -546
52 493 947
52 1802 -836
52 764 -903
52 3019 587
52 3035 -427
52 1439 548
52 2052 -644
52 1556 -1010
52 604 -1009
52 695 -891
52 262 -726
52 2303 -716
52 1241 -670
52 2057 323
52 2219 -584
52 838 -646
52 2321 -76
52 356 -676
52 619 715
52 2802 -762
52 689 -436
52 567 296
52 706 359
52 749 -614
52 584 386
52 737 -950
52 1217 369
52 700 -599
52 1955 -635
52 2421 -548
52 541 -805
52 1040 -527
52 823 -963
52 1426 -552
52 292 -674
52 1679 100
52 1566 -536
52 1466 -114
52 357 708
53 882 -293
53 147 -358
53 1591 -617
53 1399 54
53 342 -859
53 367 -586
53 1445 -494
53 903 -953
53 2024 -542
53 122 -88
53 1223 -1008
53 1460 -1008
53 1035 -175
53 1058 -686
53 1457 744
53 1544 -972
53 1258 -986
53 1327 930
53 347 -32
53 238 -917
53 441 -739
53 1573 834
53 577 946
53 40 -277
53 1308 615
53 768 -481
53 3126 -943
53 2124 -540
53 909 -806
53 2036 722
53 296 85
53 638 714
53 2417 -149
53 3150 708
53 109 -732
53 1478 -946
53 385 -265
53 1826 -684
53 1118 331
53 791 226
53 2648 -734
53 808 -713
53 548 -303
53 608 -723
53 140 307
53 2180 -611
53 121 562
53 1273 259
53 1228 -812
53 1376 -548
53 667 -692
53 2640 -962
53 617 -657
53 1188 -644
53 1416 973
53 1883 301
53 1042 788
53 450 -795
53 1026 -520
53 2956 -810
53 936 -906
53 565 -800
53 2029 -450
53 1925 -342
53 2473 -635
53 1038 107
53 955 522
53 1255 -695
53 293 -492
53 902 250
53 1168 -668
53 1432 23
53 335 -735
53 2183 198
53 1290 809
53 1523 -904
53 661 -738
53 1342 616
53 2212 -560
53 1504 -605
53 1926 -253
53 1593 -413
53 2194 -916
53 149 -938
53 1050 845
53 125 -695
53 453 -964
53 2603 -954
53 1104 568
53 2232 -695
53 430 314
53 814 -123
53 404 -583
53 399 -762
53 215 644
53 2259 -760
53 187 -253
53 1293 -782
53 479 -753
53 1284 -19
53 589 -738
53 1259 -476
53 207 -849
53 1158 -883
53 1537 -911
53 752 -747
53 723 -513
53 1272 20
53 574 -784
53 214 -652
53 1528 -666
53 1379 -741
53 1455 -167
53 1207 229
53 561 -353
53 1003 746
53 489 -829
53 1010 189
53 434 983
53 386 -69
53 1303 -628
53 3177 -916
53 1556 -517
53 135 -106
53 703 471
53 870 -780
53 546 -121
53 414 -817
53 248 -924
53 317 -257
53 1029 1001
53 494 -171
53 21 -574
53 425 239
53 370 72
53 2646 -115
53 1461 579
53 2749 -292
53 964 -761
53 1676 541
53 168 42
53 2040 -940
53 1352 -926
53 278 -699
53 1203 750
53 1469 -645
53 1938 267
53 2230 -701
53 948 -766
53 1049 -674
53 697 -807
53 2439 -808
53 1800 -727
53 50 417
53 2148 -801
53 1568 -659
53 2716 738
53 541 -895
53 188 -928
53 1121 -558
53 2988 -178
53 2624 -624
53 1772 -461
53 2451 -818
53 630 765
54 156 -806
54 1805 408
54 2502 -948
54 475 -989
54 630 672
54 1037 759
54 172 20
54 1698 -641
54 1930 -857
54 1475 -869
54 56 -625
54 1254 -784
54 368 -578
54 346 -878
54 2530 -770
54 1005 -669
54 631 -264
54 3145 382
54 2947 -139
54 2427 850
54 3084 -234
54 1302 -654
54 1344 -124
54 2434 99
54 23 -684
54 262 -612
54 265 -708
54 1081 -708
54 2585 -177
54 93 347
54 513 -861
54 3029 -639
54 641 -600
54 511 -603
54 1409 -984
54 47 -306
54 26 -817
54 1484 -583
54 2805 -694
54 1099 -892
54 955 -559
54 1226 -541
54 1845 -530
54 1964 -715
54 1055 -395
55 2296 555
55 1159 215
55 2359 -723
55 600 -731
55 1424 -835
55 329 625
55 2885 124
55 2200 -786
55 2471 -823
55 741 -891
55 847 583
55 1338 -848
55 2844 -756
55 1006 224
55 694 -983
55 907 -543
55 476 -949
55 1621 631
55 1863 -635
55 583 -673
55 761 -695
55 2069 -771
55 2707 -260
55 2639 -932
55 1358 -789
55 2176 -756
55 251 -858
55 2163 -837
55 178 -595
55 1237 200
55 1137 -607
55 2527 775
55 171 1018
55 624 -924
55 750 -656
